timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
804151.2515000068,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804151.8713003024,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804152.4980003014,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804153.121500276,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804153.8159004413,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804154.5474003069,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804155.1776002161,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804155.776000116,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804156.5713002346,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804157.7915004455,,"(1532.0, 703.0)","(1532.0, 703.0)",right,right
804158.696200233,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804159.4498003833,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804160.1551002823,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804160.7883004472,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804161.4859001711,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804162.0875000954,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804162.9070001654,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804163.8511000201,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804165.7808003947,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804166.4174003527,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804167.0388001949,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804167.8698002361,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804168.7863999978,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804169.6407003328,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804170.734600164,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804171.4485003613,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804172.269700095,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804173.0874003842,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804174.2721004412,,"(1532.0, 691.0)","(1532.0, 691.0)",right,right
804175.4160001874,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804176.2170000002,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804176.9376001321,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804177.6128001511,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804178.2579002902,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804178.9235002361,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804179.6064004302,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804180.7196000591,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804181.4440004528,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804182.1304000914,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804182.7721004374,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804183.3946001716,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804184.0217001736,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804184.6351004206,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804185.2358002216,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804185.828300193,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804186.4422000945,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804187.1641003527,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804187.8669001162,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804188.5906001553,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804189.2554000951,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804190.136700403,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804190.9734001383,,"(1519.0, 716.0)","(1519.0, 716.0)",right,right
804192.1044001356,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804192.9076001979,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804193.5848002322,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804194.2272000015,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804194.8421001434,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804195.4730004072,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804196.2251001969,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804196.8828001991,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804197.6203001104,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804198.3222002164,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804198.9508001134,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804199.5708001778,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804200.1924002543,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804200.9704001248,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
804201.6422003508,,"(1552.0, 664.0)","(1552.0, 664.0)",right,right
